id,user,text,date,match,descortés,cortés,neutral
1531239686177443841,sergio_fajardo,"Colombia cambió, no el cambio que representamos nosotros y debemos ver el cambio que ahora lideran Petro y Rodolfo. Tienen una responsabilidad inmensa. Quiero aportar, defendiendo los principios, la decencia y la decencia.",2022-05-30,"['Petro', 'Rodolfo']",0.11400758475065231,0.05449004843831062,0.831502377986908
1530870332470579207,sergio_fajardo,@HoracioJSerpa @agaviriau @LuisGMurillo @CristoBustos @GustavoMoreno__ @JovenesHoracio @juanmanuelgalan @compromisociu @FajardoEsCambio @CoaliEsperanza Gracias por tus palabras y sobre todo por tu apoyo coherente durante todo este tiempo. Esa coherencia y compromiso es la decencia que Colombia necesita. 💚💪,2022-05-29,['Gustavo'],0.05486060678958893,0.0584249347448349,0.8867144584655762
1530868983523684354,sergio_fajardo,"@Danisandovalp @socifono Daniel, el voto consciente jamás será perder el voto. En segunda vuelta le ganamos a Petro!",2022-05-29,['Petro'],0.027923569083213806,0.0173785500228405,0.954697847366333
1530367643261206529,sergio_fajardo,"He presentado pruebas de las falsedades de Petro. Dijo que mentí sobre su oferta de subsidios a madres cabeza de familia. Acá lo dice su folleto, página 12. ¡No más cuentas con cuentos! #DebateFinal #DeFrenteConFajardo ",2022-05-28,['Petro'],0.30695101618766785,0.057836614549160004,0.6352123618125916
1530167510091411456,sergio_fajardo,"Ayer me encontré con un equipo de @petrogustavo entregando volantes, lo recibí y llegué a la casa a revisarlo. Su programa es irrealizable.#FajardoEnBlu",2022-05-27,['petrogustavo'],0.7335907816886902,0.04304683953523636,0.22336240112781525
1530161754956779520,sergio_fajardo,#AlAire Cesar Gaviria se tomó fotos con todos y terminó abrazado con Fico. ¿Creen que por esa foto la campaña de él se disparó? Para nada. Los electores son libres y nadie es dueño de su opinión y de sus voto. #FajardoEnBlu,2022-05-27,['Fico'],0.6198638677597046,0.018942689523100853,0.3611934185028076
1529981906678435854,sergio_fajardo,Jorge Robledo es un señor de la política y lo público: hace honor a la palabra dignidad. Entiende la palabra respeto y reconoce las diferencias. Argumenta con quien piensa diferente. Nunca es tarde para que aprendas @petrogustavo ,2022-05-27,['petrogustavo'],0.04195205867290497,0.24721656739711761,0.7108314037322998
1529818888493584385,sergio_fajardo,"En esta campaña vimos a Petro y a Fico luchando por recibir el apoyo de César Gaviria. Siempre hemos dicho que de la forma como se hace campaña se gobierna, y nosotros llegamos sin ataduras ni obligaciones a gobernar. Esa es una diferencia sustancial con los otros candidatos. ",2022-05-26,"['Petro', 'Fico']",0.06660279631614685,0.09068891406059265,0.8427082896232605
1529442135610736641,sergio_fajardo,"Mi proyecto de vida no es derrotar a Petro o Uribe, estoy aquí por sueños, ideales y principios, porque quiero transformar a Colombia. Invito a las personas a darme la oportunidad, a votar por mí en esta primera vuelta porque daremos la sorpresa. @lafm ",2022-05-25,['Petro'],0.01998795196413994,0.005344764795154333,0.9746672511100769
1529279128293322752,sergio_fajardo,"Para quienes pedían video, aquí está: solo seis propuestas de Petro se vuelan el presupuesto en casi 65 billones de pesos. ¿De dónde va a salir esa plata? #ElDebateDefinitivo ",2022-05-25,['Petro'],0.13395190238952637,0.21451562643051147,0.6515324711799622
1529122467561844736,sergio_fajardo,"A Federico Gutiérrez le he dicho que no he mandado a Ariel Ávila a hacer campaña contra él. No tengo nadie que diga: ""necesitamos el 'antiFico' aquí o la guerra sucia allá"". Ariel tiene cuestionamientos que son válidos y que cualquier ciudadano se preguntaría. @CaracolRadio",2022-05-24,"['Federico', 'Fico']",0.003186008660122752,0.0018306408310309052,0.9949833750724792
1529062924878327809,sergio_fajardo,"1. En el debate de semana del 14 de marzo, @petrogustavo dijiste que el bono pensional de medio salario mínimo para 3 millones de personas costaba 18 billones de pesos (1h 58 min)
",2022-05-24,['petrogustavo'],0.1082926094532013,0.41414767503738403,0.47755974531173706
1529062923330633728,sergio_fajardo,.@petrogustavo son tus matemáticas las que no funcionan. Has sido tú quién ha señalado el costo de varias de las propuestas que citamos ayer. No más mentiras grandilocuentes. Acá el detalle de las cuentas que no te cuadran. Abro hilo 🧵 : ,2022-05-24,['petrogustavo'],0.4857344925403595,0.08981724083423615,0.42444825172424316
1528935614086881280,sergio_fajardo,Solo seis programas de Petro se vuelan el presupuesto en casi 65 billones. Los colombianos no aguantan más promesas vacías. La frustración lleva a la explosión. #ElDebateDefinitivo ,2022-05-24,['Petro'],0.35877305269241333,0.1010000929236412,0.5402268171310425
1528911922552258560,sergio_fajardo,"Nuestra propuesta pensional,  diseñada por José Antonio Ocampo, (al que Petro quería como ministro de Hacienda), permite financiar un ingreso digno de 500 mil pesos para todos los adultos mayores de 65 años en Colombia que hoy no tienen pensión. #ElDebateDefinitivo ",2022-05-24,['Petro'],0.018567455932497978,0.04080892726778984,0.9406235814094543
1528904340450295811,sergio_fajardo,"Tengo desconfianza absoluta del Registrador, y hace parte de la desconfianza en las instituciones que este Gobierno genera, pero el llamado de Petro de un supuesto golpe de Estado es otra cortina de humo para llamar la atención a pocos días de las elecciones. #ElDebateDefinitivo ",2022-05-24,['Petro'],0.49300721287727356,0.022548651322722435,0.48444414138793945
1528712840143675393,sergio_fajardo,"Creo que la Registraduría ha hecho un pésimo trabajo, lo cual ha generado mucha desconfianza, pero no me voy a sentar con Petro para servirle de acólito en su nueva cortina de humo a seis días de las elecciones. @NoticiasCaracol ",2022-05-23,['Petro'],0.5463271737098694,0.006354545708745718,0.44731825590133667
1528351894170742786,sergio_fajardo,"@AquinoTicias1 A ambos nos han hecho campaña sucia, pero también Gustavo ha buscado engañar al electorado diciendo que nos vamos a unir. Saludos.",2022-05-22,['Gustavo'],0.905007541179657,0.026444705203175545,0.06854777038097382
1527062752946102273,sergio_fajardo,"Este es el #TodoVale de @petrogustavo y su campaña @PactoCol.

Es claro que nos separan las formas de hacer política y pedimos que retiren estas imágenes que han decidido promocionar para confundir al electorado.

¡Vamos hasta el final! ",2022-05-18,['petrogustavo'],0.7428843975067139,0.036913324147462845,0.2202022522687912
1526916287586308097,sergio_fajardo,"Hemos superado todo tipo de obstáculos y seguimos firmes. Los principios, los ideales y la convicción, como siempre, nos mueven. Dientes apretados y a pedalear sin descanso. En primera derrotamos a Fico. Hoy en Buenaventura. Cero nervios ",2022-05-18,['Fico'],0.05370055139064789,0.02240295335650444,0.9238964915275574
1526594044645605376,sergio_fajardo,"¿Conocen algún proyecto de transformación que @FicoGutierrez lideró en Medellín? Nosotros cambiamos el rumbo de la ciudad, mejoramos la seguridad, le apostamos a la cultura y a la educación. Planteamos desde la experiencia, no desde el deseo. #VanessaFajardoEs resultados.",2022-05-17,['Fico'],0.017751701176166534,0.04602373018860817,0.9362245202064514
1526205662966980609,sergio_fajardo,"Pido a las autoridades proteger la vida de los candidatos y candidatas. Toda amenaza tiene que ser tomada en serio, no podemos aceptar que panfletos con intimidaciones a políticos, líderes sociales y periodistas sean normalizadas. Mi solidaridad con @FicoGutierrez y su equipo. ",2022-05-16,['Fico'],0.9474155306816101,0.012244682759046555,0.04033978283405304
1525541831433502721,sergio_fajardo,"Federico: nuestra campaña no incita a la violencia, ni a la intolerancia. Acá no hay mandaderos, bodegueros ni hay personas que insultan a los demás. Eso sí, cualquier ciudadano tiene derecho a preguntar sobre algunos de tus aliados que son condenados por corrupción. ",2022-05-14,['Federico'],0.0025975320022553205,0.001088484306819737,0.9963139891624451
1525308408122974208,sergio_fajardo,"@tocampogav @Lindauer1991 @ingrodolfohdez Que no nos echen más ese cuento! En 2022 el voto útil es votar bien, a conciencia, por propuestas y no por encuestas.",2022-05-14,['ingrodolfohdez'],0.868553102016449,0.016600895673036575,0.11484596878290176
1522615196304486403,sergio_fajardo,"La insensibilidad con las víctimas es inaceptable en la política, en los medios de comunicación y en cualquier escenario. Mi solidaridad con @ingrodolfohdez y su familia.",2022-06-05,['ingrodolfohdez'],0.6135637164115906,0.025570282712578773,0.36086592078208923
1522009848220692481,sergio_fajardo,@LeGoBo_ @WRadioColombia @petrogustavo 🤪,2022-05-05,['petrogustavo'],0.05397165194153786,0.29508069157600403,0.650947630405426
1521540774143438849,sergio_fajardo,"Hay partidos políticos que han estado en el poder desde siempre y son los mismos que hoy se representan en Duque, Uribe y Fico. Esos partidos políticos son responsables de la Colombia que hoy tenemos y por eso los vamos a cambiar. #EafitAlÁgora #DebatesEE @EAFIT ",2022-03-05,['Fico'],0.28019630908966064,0.025449875742197037,0.6943537592887878
1521281537735643143,sergio_fajardo,En Colombia no nos podemos dar el lujo de dudar o deslegitimar una amenaza de muerte. Se deben tramitar estas denuncias con todo el rigor. Mi solidaridad con @petrogustavo.,2022-03-05,['petrogustavo'],0.928871214389801,0.03720928356051445,0.033919524401426315
1519785148392390658,sergio_fajardo,.@ingrodolfohdez ,2022-04-28,['ingrodolfohdez'],0.021899903193116188,0.09120439738035202,0.8868956565856934
1519007971451314176,sergio_fajardo,"Soy AntiFico y soy AntiPetro, en el sentido de que no estoy de acuerdo con ellos. Ninguno de los dos le convienen a Colombia. #SigueLaW @WRadioColombia ",2022-04-26,"['Fico', 'Petro']",0.5112807750701904,0.011419341899454594,0.4772999584674835
1519006303749877760,sergio_fajardo,Federico Gutiérrez no está preparado para gobernar a Colombia y recibe apoyos de todos los sectores políticos que han sido más de lo mismo. Esa expresión de la política la vamos a derrotar en primera vuelta. #SigueLaW @WRadioColombia,2022-04-26,['Federico'],0.6518901586532593,0.05800981447100639,0.2901000380516052
1517633529873641472,sergio_fajardo,"Petro ha sido uno de mis más fuertes contradictores y he sido blanco de sus ataques, pero las palabras del Gr. Zapateiro son inaceptables. No solo se normalizó la participación en política de funcionarios del Gobierno, sino que se politizaron las FFAA. ¡Ese no es el camino!",2022-04-22,['Petro'],0.9575505256652832,0.013203117065131664,0.029246356338262558
1517589757030801416,sergio_fajardo,"Con @MJDuzan hablamos #AFondo sobre por qué represento el cambio que Colombia quiere y necesita; también de por qué considero que @FicoGutierrez no está listo para dirigir un país que necesita experiencia, decencia y coherencia. Les invito a escuchar:  ",2022-04-22,['Fico'],0.3455291986465454,0.11264940351247787,0.5418213605880737
1517557689567617024,sergio_fajardo,"Luego del panel en Asofondos le cumplí la cita a @lamayaquehabla, una joven de 25 años que busca construir una Santa Marta mejor, como ella misma dice. La política es un ejercicio de contrastes y la mía es claramente una propuesta de cambio diferente a la de Federico Gutiérrez. ",2022-04-22,['Federico'],0.09325435012578964,0.07338014245033264,0.8333654999732971
1516905227651276800,sergio_fajardo,"¿Dónde irá a dar su rueda de prensa Federico Gutiérrez para criticar la reunión de Álex Char, de su campaña, con Luis Alfredo Ramos, a quien hoy la Corte Suprema de Justicia le confirma su condena por parapolítica? Estaré atento.

",2022-04-20,['Federico'],0.016623469069600105,0.9783146977424622,0.0050618648529052734
1516825920862134280,sergio_fajardo,"Lo de Piedad Córdoba se sabía desde hace varios meses y Gustavo Petro decidió mantenerla en la lista cerrada del Pacto Histórico al Senado. No es la primera vez que Petro se demora en rechazar apoyos polémicos, como bien lo deben recordar Iván y Samuel Moreno.",2022-04-20,"['Gustavo', 'Petro', 'Petro']",0.2707028388977051,0.062279388308525085,0.6670176982879639
1516470697509498881,sergio_fajardo,"Nosotros vamos a atacar la corrupción de frente, no vamos a ceder ni a pactar con corruptos. Ojalá @FicoGutierrez, en vez de limitarse a hacer populismo punitivo, empiece por rechazar a los clanes corruptos que hoy lo apoyan.",2022-04-19,['Fico'],0.2550409436225891,0.02780923619866371,0.7171498537063599
1516470695437508617,sergio_fajardo,"En esta columna, Yesid Reyes reflexiona sobre las propuestas de política criminal de los candidatos, a partir del oscuro episodio de la Picota. Hablemos de ideas concretas para acabar la corrupción: que @petrogustavo arranque por responder los interrogantes que aún existen.",2022-04-19,['petrogustavo'],0.816864550113678,0.05595088005065918,0.12718452513217926
1516422035450310671,sergio_fajardo,@gfpardo @sandia2816 @FicoGutierrez Hola Germán!  aquí puede encontrar todo nuestro programa. Saludos!,2022-04-19,['Fico'],0.04226057976484299,0.05242316424846649,0.9053162932395935
1516416410179837967,sergio_fajardo,"Otro expresidente para la colección de Federico. Más de lo mismo, cada vez más lejos del cambio. ",2022-04-19,['Federico'],0.6774851679801941,0.0422876812517643,0.2802271842956543
1516375889579327489,sergio_fajardo,"@petrogustavo Gustavo hay que calmarse y cuidar las palabras. Ese lenguaje es muy peligroso, genera violencia.",2022-04-19,"['petrogustavo', 'Gustavo']",0.05985863134264946,0.021649714559316635,0.9184916615486145
1516193083834175490,sergio_fajardo,"Fico va a la Picota a hacer un anuncio mediático pero no es capaz de renunciar a los apoyos de los políticos cuestionados que lo acompañan, y Petro tiene que firmar en una notaría para decir que va a cumplir su palabra de que no va a expropiar a nadie en Colombia. Patético. 🧵👇🏽 ",2022-04-18,"['Fico', 'Petro']",0.9898360967636108,0.0031483208294957876,0.007015610579401255
1515687790679412742,sergio_fajardo,"Tienes razón, querida Cecilia. Por eso ante la confusión creada en este lamentable episodio hay preguntas para @petrogustavo que aún no tienen respuesta: ",2022-04-17,['petrogustavo'],0.4709147810935974,0.18249233067035675,0.34659290313720703
1515498909250080770,sergio_fajardo,"Muy selectiva tu memoria, Gustavo. Muchas veces no solo no me has apoyado, sino que has liderado los ataques, aún ante mis explicaciones claras. Las tuyas, en cambio, siguen sin ser satisfactorias: existen aún preguntas sin respuesta. Y no, la corrupción no admite perdón social.  ",2022-04-17,['Gustavo'],0.6639270782470703,0.055890075862407684,0.28018277883529663
1514962877081432064,sergio_fajardo,@jobtips_ @petrogustavo @FicoGutierrez Hicimos la tarea y contestamos. Muchas gracias @jobtips_ por la oportunidad. Les comparto el hilo: ,2022-04-15,"['petrogustavo', 'Fico']",0.09440846741199493,0.19559913873672485,0.7099924683570862
1511375759860023311,sergio_fajardo,"Duque haciéndole campaña a Petro: la respuesta a una mala idea no puede ser otra mala idea. Esta foto sienta una mal precedente, las pensiones de los colombianos no deben responder a los intereses del gobernante de turno sino, únicamente, a criterios técnicos. (1/4) 🧵 ",2022-05-04,['Petro'],0.8979769349098206,0.012928674928843975,0.089094378054142
1510673865403424777,sergio_fajardo,"Yo soy liberal y creo en las ideas liberales, pero el Partido Liberal no tiene ningún tipo de identidad si hoy César Gaviria se sienta a hablar con Petro o con Fico. Esa no es la política que nosotros representamos. @losdanieles",2022-03-04,"['Petro', 'Fico']",0.024025769904255867,0.0016309585189446807,0.9743432998657227
1510667382439968769,sergio_fajardo,"Representamos un proyecto político que apoya la paz, enfrenta la corrupción y rompe la polarización. Somos los que podemos transformar al país con cultura, educación y conocimiento. Vamos a poner en el centro a las mujeres y el medio ambiente. Somos diferentes a Petro y a Fico.",2022-03-04,"['Petro', 'Fico']",0.02227480709552765,0.012378524988889694,0.9653466939926147
1508844203052261385,sergio_fajardo,Coincidimos con @ingrodolfohdez en que la lucha contra la corrupción es el principal problema que tiene Colombia. Nos sentamos a discutir sobre esta preocupación y cómo sacar a los corruptos del poder. Seguiremos conversando. ,2022-03-29,['ingrodolfohdez'],0.024840492755174637,0.006324913818389177,0.9688345789909363
1508477727594135563,sergio_fajardo,La metamorfosis de Isabel Zuleta y el todo vale de Petro ,2022-03-28,['Petro'],0.1289096176624298,0.2540828585624695,0.6170074939727783
1506964901272641543,sergio_fajardo,"Es sencillo: Si quiere que gane Petro, vote por Fico. Si quiere derrotar a Petro, entonces vote por Fajardo. @lafm",2022-03-24,"['Petro', 'Fico', 'Petro']",0.004867136012762785,0.6458604335784912,0.3492724299430847
1506959911728594953,sergio_fajardo,"Decir que Fico representa el uribismo y a Duque no es atacarlo con mentiras. Es decir las cosas como son. Tengo más experiencia, una propuesta de gobierno seria y representamos un cambio sin continuismo, sin pactos con politiqueros. @lafm",2022-03-24,['Fico'],0.0015935685951262712,0.002615914447233081,0.9957905411720276
1506753908881899528,sergio_fajardo,"Nos quieren hacer creer que esto es entre Petro y Fico. ¡Están equivocados! Somos la alternativa del cambio con ilusión, con educación, empleos, seguridad. Lejos del todo vale y las alianzas con los mismos de siempre. Arrancó la remontada, acompáñanos.  ",2022-03-23,"['Petro', 'Fico']",0.23100504279136658,0.0030286216642707586,0.7659663558006287
1506730500097982474,sergio_fajardo,"A Petro hay que ganarle, pero sin reelegir a Duque y al uribismo. ",2022-03-23,['Petro'],0.04261834919452667,0.008705510757863522,0.9486761689186096
1506072277032615945,sergio_fajardo,"He oído chistes malos y el de Fico de que soy vocero de Petro. Tal vez se lo pasaron por su celular durante el debate, pero realmente el chiste es muy malo. No soy vocero de nadie y voy a derrotar a Petro en 2da vuelta. Fico crece porque viene con esteroides del Gobierno y el CD. ",2022-03-22,"['Fico', 'Petro', 'Petro', 'Fico']",0.6248788833618164,0.002345010172575712,0.3727761507034302
1506006119851954179,sergio_fajardo,"Gustavo: este es precisamente el momento en el que hay que debatir. Estamos en un punto crítico para Colombia y ahora, más que nunca, tenemos que exigir garantías y transparencia en el proceso electoral. ",2022-03-21,['Gustavo'],0.3878188133239746,0.1816963106393814,0.4304848611354828
1505724635798716418,sergio_fajardo,"Duque cambió la ley para contratar en época electoral, promueve otra que limita la información que se entregue al próximo gobierno y  ahora su jefe, Alvaro Uribe, pone en duda las elecciones que ellos organizaron porque no les favorece. Y @FicoGutierrez callado. ",2022-03-21,['Fico'],0.2877757251262665,0.11297278851270676,0.5992515087127686
1505515991085760512,sergio_fajardo,Fajardo es el único que le gana a Petro. ,2022-03-20,['Petro'],0.12577831745147705,0.07150021940469742,0.8027215003967285
1504976904830529542,sergio_fajardo,Nos quieren hacer creer que ya es la segunda vuelta. ¡No es cierto! Vamos a demostrarle a Colombia que no estamos condenados a lo mismo. Elegir a Fico es reelegir a Duque. ,2022-03-19,['Fico'],0.6003828644752502,0.05984043702483177,0.33977675437927246
1504616594487615488,sergio_fajardo,Petro debe estar dichoso viendo cómo le montan a Fico de contendor porque sabe que le gana fácil en segunda vuelta. Nosotros somos la opción que puede enfrentar y ganarle a Petro. #ElDebateDeLasRegiones,2022-03-18,"['Petro', 'Fico', 'Petro']",0.2833362817764282,0.13130231201648712,0.5853613615036011
1503823564566405127,sergio_fajardo,"Financiar programas sociales con el ahorro pensional no solo compromete las pensiones futuras, también es injusto. Proponemos financiar el ingreso básico a las personas mayores con impuestos progresivos. Petro propone hacerlo con los ingresos futuros de la clase media. (2/6)",2022-03-15,['Petro'],0.7591623067855835,0.04609890654683113,0.1947387307882309
1503823562729213956,sergio_fajardo,Petro tomó nuestra propuesta de garantizar un ingreso de $500.000 a los adultos mayores sin pensión. Me preocupa que vaya a financiarlo con los ahorros de los colombianos en los fondos privados. (1/6) ,2022-03-15,['Petro'],0.09021640568971634,0.20175263285636902,0.7080309391021729
1500570957429231618,sergio_fajardo,"Moisés Wasserman, Juan Gabriel Vásquez y Gustavo Bell simbolizan el rigor intelectual y la creatividad en tres mundos: académico, cultural y público. Estoy orgulloso de tener su apoyo. Con personas inspiradoras como ellos cambiaremos el país. Primer paso: votar el 13 de marzo. ",2022-06-03,['Gustavo'],0.055574871599674225,0.1726147085428238,0.7718103528022766
1499419527595053062,sergio_fajardo,"Muchas gracias a Gustavo Bell por su apoyo y confianza. Con él y otras muchas personas más trabajaremos para hacer que el Caribe brille por su talento, la calidad de su educación, su riqueza cultural y su gente. ",2022-03-03,['Gustavo'],0.13223403692245483,0.10628212988376617,0.7614838480949402
1499403168085688322,sergio_fajardo,"Duque cantó su voto y ratifica que el 13 de marzo la elección es entre el equipo duquista, el Pacto Histórico donde Petro ningunea a sus compañeros para abrazarse con políticos de siempre y nosotros, que somos la alternativa del cambio serio que va de frente contra los corruptos. ",2022-03-03,['Petro'],0.14368891716003418,0.029175428673624992,0.8271356225013733
