id,user,text,date,bueno,malo,grosero,amable,cortés,descortés,agresivo,pasivo,neutral
1584329849883136001,FicoGutierrez,"Vergonzoso. Los indultaron por adelantado. 
Es una farsa todo esto. Y la comunidad queda absolutamente desprotegida. ",23-10-2022,0.00036448577884584665,0.7779738903045654,0.09763734042644501,0.00046105124056339264,0.0002699043834581971,0.10128694027662277,0.016603514552116394,0.003129970980808139,0.002272853860631585
1584221554409234433,FicoGutierrez,"Está bien que gobierno haya anunciado retiro de artículo sobre Indulto. 
Mire, presidente, no se puede pretender construir una sociedad en paz invirtiendo los roles éticos y legales, ni premiando a los criminales y olvidando a las víctimas. ",23-10-2022,0.4887879490852356,0.0007742178859189153,0.0018098012078553438,0.3567752242088318,0.0014791920548304915,0.003155207959935069,0.01453992910683155,0.11307108402252197,0.019607318565249443
1584213597403504640,FicoGutierrez,"El derecho a la protesta no da derecho a agredir a nadie. Pero este gobierno nos está llevando a un punto en el que los agresores se sienten protegidos por el mismo presidente, quien actualmente solicita al Congreso poderes para otorgar indultos…

",23-10-2022,0.0012008992489427328,0.0032916939817368984,0.010689099319279194,0.00427542207762599,0.0018585344078019261,0.05700375512242317,0.0795278400182724,0.25214001536369324,0.590012788772583
1583842551370772483,FicoGutierrez,"Hoy te recuerdo Jesús Antonio Montano. 
Líder Indígena Comunidad Misak en el Cauca, asesinado. 
Lo tenía amenazado las disidencias Farc por apoyar nuestra candidatura. 
Tantos que dicen defender los Derechos Humanos y comunidades Indígenas, guardaron silencio. Hipócritas. ",22-10-2022,0.00270703318528831,0.017253097146749496,0.0028496962040662766,0.0016808819491416216,0.0034006107598543167,0.11775922775268555,0.5538581609725952,0.2966531813144684,0.0038380231708288193
1583821582451240961,FicoGutierrez,"Indultos = licencia para matar

Mientras que Petro invierte su tiempo en ver cómo saca de la cárcel o indulta a sus aliados, la pobreza aumenta, la inflación no cede, el dólar se dispara y el orden público se complica. ",22-10-2022,0.0006140652112662792,0.005673262756317854,0.013289348222315311,0.0008001219830475748,0.005275561474263668,0.07687781006097794,0.8082026839256287,0.0820399820804596,0.007227129768580198
1583816412489207815,FicoGutierrez,"Buen libretista, mal Senador y mal ser humano. 
Algunos han muerto por él. 
De haber ganado nosotros, estaríamos gobernando sin odios, ni irresponsabilidad, con justicia social, garantizando seguridad y haciendo que Colombia 🇨🇴 crezca. Todo lo contrario a lo que está ocurriendo. ",22-10-2022,0.0016605011187493801,0.10178607702255249,0.012826327234506607,0.0021916620898991823,0.0005215078708715737,0.127663716673851,0.6638922691345215,0.060925181955099106,0.028532730415463448
1583631749182943232,FicoGutierrez,"Lo único cierto es que los #petrovideos sí existieron y el país pudo conocer la campaña sucia y de desprestigio que hicieron. Así ganaron, con mentiras.",22-10-2022,0.006882134359329939,0.06985998898744583,0.0522785447537899,0.013971085660159588,0.00983780063688755,0.10871601104736328,0.06775819510221481,0.4993155300617218,0.17138077318668365
1583450790768701441,FicoGutierrez,"Fue el mismo gobierno Petro quien armó  la tormenta perfecta. 
No basta con decir ahora que se respetarán los contratos actuales de exploración y explotación. 
Se requieren los contratos futuros. 
Importar gas significaría un aumento aproximado en 5 veces el costo de la factura.",21-10-2022,0.0019850817043334246,0.06136251240968704,0.0577385276556015,0.005999016109853983,0.0023711693938821554,0.16031208634376526,0.6764535307884216,0.02664893865585327,0.007129003293812275
1583184012558110720,FicoGutierrez,"Indignantes y dolorosos estos actos criminales, y peor aún, cometidos por quienes debían proteger a las comunidades, portando las armas del Estado. 
Que quienes traicionaron al país y a las instituciones que representaban, les caiga todo el peso de la ley. ",20-10-2022,0.0003545832878444344,0.7847210168838501,0.10116256773471832,0.0004098202916793525,0.0002373042079852894,0.018200073391199112,0.09331507980823517,0.0006116846925579011,0.0009878609562292695
1583096039631831040,FicoGutierrez,"Dólar a $4.901 y subiendo….⬆️

Discursos irresponsables sobre nuestra economía. 
Espantan la inversión. 
No garantizan seguridad física ni seguridad jurídica. 
Se empeñan en discurso de odio y de lucha de clases. 
Así va Colombia 🇨🇴 con tan pocos días de gobierno Petro.",20-10-2022,0.00037023317418061197,0.026783235371112823,0.05402711406350136,0.000899415579624474,0.000683921214658767,0.20448243618011475,0.6817749738693237,0.02350347675383091,0.0074751428328454494
1582876822986838016,FicoGutierrez,"Presidente Petro, seguro se le pasó ver este video 
Los Gestores de convivencia, quienes a través del diálogo intentan mediar, también fueron agredidos. Esto se salió de control. Su respuesta no puede ser esta y mucho menos indultar criminales. 
Usted les da LICENCIA PARA MATAR.  ",19-10-2022,0.0006559069734066725,0.03199414163827896,0.00399578083306551,0.0005111789214424789,0.001086454838514328,0.12198664993047714,0.8319727182388306,0.005704097915440798,0.002093084156513214
1582871271926562817,FicoGutierrez,"O Colombia 🇨🇴 despierta ya, o se llevan el país por delante. 
Tanto daño en tan poco tiempo.",19-10-2022,0.016501035541296005,0.05373121425509453,0.0512922964990139,0.03157101199030876,0.023750480264425278,0.2867153286933899,0.25440654158592224,0.1296321004629135,0.15239998698234558
1582848797582819329,FicoGutierrez,"Y quieren indultar a quienes han hecho esto mismo e inclusive cosas peores. Con razón se sienten con LICENCIA PARA MATAR. 
Esto no es protesta social. Son asesinos.
Mi solidaridad con el patrullero de la Policía y con nuestra @PoliciaColombia .
Llevan a Colombia al abismo. ",19-10-2022,0.00022422817710321397,0.28720366954803467,0.04595062881708145,0.0003209838178008795,0.0012938189320266247,0.06380770355463028,0.5962880253791809,0.003177303820848465,0.001733633573167026
1582786041760841729,FicoGutierrez,@andresaguirrem @mercoranking @HPTU 👏🏻👏🏻👏🏻👏🏻,19-10-2022,0.9255088567733765,0.0008347329567186534,0.002194850007072091,0.02526288852095604,0.001233581337146461,0.005732490215450525,0.001258120290003717,0.0193783026188612,0.018596172332763672
1582740149603299328,FicoGutierrez,"Pretender indultar a quienes en el marco de la protesta social, cometieron actos criminales, es justificar la violencia. Todas las señales del gobierno Petro demuestran que está del lado de los criminales, de quienes violan la ley, y no de quienes la respetan. 
Muy grave.",19-10-2022,9.409490303369239e-05,0.3955874443054199,0.0493943877518177,0.0001593907072674483,7.610319880768657e-05,0.09953543543815613,0.4546123743057251,0.0003211727016605437,0.00021960330195724964
1582001574196281344,FicoGutierrez,🙏🏻 ,17-10-2022,0.014833093620836735,0.004606665577739477,0.01139225997030735,0.8031206130981445,0.004905249923467636,0.030376385897397995,0.004875263664871454,0.05890349671244621,0.06698698550462723
1581881125886078976,FicoGutierrez,"@LucasArnau @jarizabaletaf Y por supuesto, un gran abrazo para el amigo Michel",17-10-2022,0.006139426026493311,0.0014294636202976108,0.006788470782339573,0.6387001872062683,0.021905260160565376,0.11967126280069351,0.004058515187352896,0.1275159865617752,0.07379143685102463
1581880881936941057,FicoGutierrez,@LucasArnau @jarizabaletaf Un abrazo Lucas. Saludes a la familia 🙏🏻,17-10-2022,0.0017580984858796,0.000709757034201175,0.00469725439324975,0.818644106388092,0.004146861378103495,0.0448872335255146,0.002044225810095668,0.078138567507267,0.04497387632727623
1581805510419894272,FicoGutierrez,"La corrupción ha marcado la administración de bienes incautados a la mafia. 
Siempre he dicho que se deben monetizar (vender)  esos activos de la mafia y convertirlos en activos fijos sociales (Educación, Salud, Obras). 
Son + de $10 bill  en activos. Casi una reforma tributaria",17-10-2022,0.0568084642291069,0.04544300585985184,0.06941864639520645,0.12355444580316544,0.05391545593738556,0.16475631296634674,0.11617227643728256,0.12824682891368866,0.2416846752166748
1581795170269286400,FicoGutierrez,"Lo único que queda por concluir, entonces, es que las condiciones para la anunciada recesión ya están dadas y que el gobierno Petro ha hecho hasta lo imposible para que Colombia sea el más destacado de los países en esa materia.

",16-10-2022,0.02342253550887108,0.014696226455271244,0.029180128127336502,0.030613159760832787,0.030453719198703766,0.0502161830663681,0.04113069921731949,0.4599963426589966,0.32029104232788086
1581321830316449792,FicoGutierrez,"El “enemigo interno” es el mismo Petro.

Mi columna en ⁦@RevistaSemana⁩  ",15-10-2022,0.028041915968060493,0.019315941259264946,0.040677428245544434,0.020902078598737717,0.06136162951588631,0.33596697449684143,0.12696479260921478,0.25096991658210754,0.11579924821853638
1581089396836556800,FicoGutierrez,"
@RevistaSemana ",15-10-2022,0.007633041124790907,0.031115200370550156,0.053369175642728806,0.08686461299657822,0.013930647633969784,0.15666107833385468,0.02553224004805088,0.2958739101886749,0.32902008295059204
1581000156777893888,FicoGutierrez,"El Dólar llega a su máximo histórico de $4.700
Han hecho tanto daño en tan poco tiempo!",14-10-2022,0.009486396797001362,0.01960075832903385,0.05750449746847153,0.003187668975442648,0.010582131333649158,0.29389068484306335,0.4336492121219635,0.14675766229629517,0.02534090355038643
1580651381299372032,FicoGutierrez,Nos llevan al desastre… ,13-10-2022,0.0008159948047250509,0.03480643033981323,0.034661855548620224,0.0011326030362397432,0.002237513428553939,0.3978992700576782,0.5225667357444763,0.0027412641793489456,0.003138286294415593
1579872108397461507,FicoGutierrez,@gabodelascasas Lo lamento Gabriel. Un abrazo 🙏🏻,11-10-2022,0.0037620908115059137,0.003759372979402542,0.01291100587695837,0.43432578444480896,0.019883735105395317,0.152210533618927,0.032906416803598404,0.17643532156944275,0.16380575299263
1579691769801113600,FicoGutierrez,Muy claro! ,11-10-2022,0.26728928089141846,0.008995696902275085,0.027545824646949768,0.12424077093601227,0.004218742251396179,0.037993140518665314,0.016726545989513397,0.08179687708616257,0.431193083524704
1579256337682165760,FicoGutierrez,"Yo les pregunto al Presidente y a su equipo: ¿qué pasaría si la invasión no estuviera ocurriendo en la ruralidad, sino en sus casas? ¿Invitarían al diálogo?¿Cuánto tiempo se dilatarían los procesos si fueran sus apartamentos los que se estuvieran tomando?
 ",09-10-2022,0.0077468836680054665,0.015315745957195759,0.0403912179172039,0.02965056151151657,0.02428952232003212,0.13924270868301392,0.15621496737003326,0.42814478278160095,0.15900355577468872
1578858313051054080,FicoGutierrez,🙏🏻 por la gente en San Andrés 🇨🇴,08-10-2022,0.004200847819447517,0.001589645748026669,0.014836904592812061,0.6668091416358948,0.011096428148448467,0.06814812868833542,0.006587610114365816,0.1342906951904297,0.09244054555892944
1578784661559332864,FicoGutierrez,"Invasión de tierras: eran 48 horas, van 960.

Mi columna de hoy en ⁦@RevistaSemana⁩  ",08-10-2022,0.011418349109590054,0.009465613402426243,0.02257920615375042,0.05025725066661835,0.014358466491103172,0.14751622080802917,0.24700488150119781,0.29467424750328064,0.20272567868232727
1578519943359758336,FicoGutierrez,"@MirandaBogota acepto tu retractación y tus disculpas. Y un mensaje para todos: la política no puede ser un medio para hacer daño. Todas esas mentiras afectan familias, hijos, carreras... Que primen los valores siempre en el ejercicio de lo público.
No a las campañas sucias. ",07-10-2022,0.0016916962340474129,0.1651841700077057,0.008801804855465889,0.4699912369251251,0.0022066838573664427,0.03473091870546341,0.1798119843006134,0.05957711860537529,0.078004390001297
1578471207745163264,FicoGutierrez,"Esto no tiene otro nombre, es una BURRADA que destruye a Colombia. 

Esto dice Belizza Ruiz, viceministra de Energía de Gustavo Petro:

“No habrá nuevos contratos de exploración y explotación de hidrocarburos”",07-10-2022,9.90858388831839e-05,0.25627243518829346,0.2418992668390274,0.0001065689793904312,0.016303176060318947,0.16010621190071106,0.3225737512111664,0.0022761188447475433,0.0003634293098002672
1578434915007311872,FicoGutierrez,"

Mi columna en @RevistaSemana ",07-10-2022,0.011511735618114471,0.00882840994745493,0.028018252924084663,0.07730497419834137,0.06692654639482498,0.17565380036830902,0.015749089419841766,0.22326059639453888,0.39274662733078003
1578109194187612160,FicoGutierrez,"Quienes aprueban la reforma tributaria del gobierno Petro, se convierten en responsables de generar desestímulo a la inversión y por ende menos empleos. 
No estamos frente a un buen escenario económico y social. 
Se suma Alta inflación que afectará a los más pobres.",06-10-2022,0.0004250422352924943,0.9489244222640991,0.002844439120963216,0.0003704896371345967,0.00025833776453509927,0.018469583243131638,0.003897878108546138,0.020286068320274353,0.00452376576140523
1577124274413846528,FicoGutierrez,"Le pido a Dios que te brinde salud.
Pronta recuperación Roy. 🙏🏻 ",04-10-2022,0.0069535886868834496,0.005495957098901272,0.005556454416364431,0.8353515863418579,0.002866016700863838,0.0376044362783432,0.005849312990903854,0.06399096548557281,0.03633175417780876
1576936659966271488,FicoGutierrez,"Se puede perder diciendo la verdad, lo que no es correcto, es ganar diciendo mentiras.",03-10-2022,0.014255701564252377,0.06007930636405945,0.03489779308438301,0.0458664633333683,0.009620687924325466,0.2327830046415329,0.02950732409954071,0.36439430713653564,0.20859549939632416
1576797306959015936,FicoGutierrez,"Sí hubo cambio, pero de televisores, sábanas y plumones de ganso.",03-10-2022,0.0015560346655547619,0.0019419875461608171,0.02074701339006424,0.006081096362322569,0.003110102843493223,0.5772393345832825,0.015886733308434486,0.1534404456615448,0.21999728679656982
1576266939713966080,FicoGutierrez,Los magos de la retórica del gobierno Petro le han puesto a su supuestamente innovador modelo el rótulo de “paz total”. Pero los anuncios que se han hecho al respecto le apuntan a lo que se sabía desde campaña con el famoso Pacto Criminal de la Picota.  ,01-10-2022,0.003109364304691553,0.00648148637264967,0.026916490867733955,0.007972040213644505,0.009016535244882107,0.3645200729370117,0.1136479377746582,0.3872825503349304,0.08105350285768509
1576190237037961219,FicoGutierrez,La paz mafiosa: ¿ingenuidad o complicidad? ,01-10-2022,0.012261377647519112,0.007984907366335392,0.15636326372623444,0.0296765249222517,0.02787432074546814,0.49496451020240784,0.0177877489477396,0.19729124009609222,0.055796068161726
1575886753168244736,FicoGutierrez,"El año entrante, en Octubre, serán las elecciones regionales y desde nuestro movimiento Independiente, Cívico y Ciudadano  #Creemos Colombia 🇨🇴 vamos a acompañar a esas mujeres y hombres que quieran trabajar por su gente. No vemos en las regiones. 
Quién se anima? ",30-09-2022,0.01230343896895647,0.020045677199959755,0.042663585394620895,0.08203098922967911,0.017923055216670036,0.2635928690433502,0.03705018013715744,0.260469526052475,0.2639206647872925
1575859715904458752,FicoGutierrez,"Que alegría @Eganbernal .
Un abrazo fuerte para Flor. Con la ayuda de Dios y de los médicos estará muy bien. Ha sido valiente y luchadora, así como vos. 
Seguimos orando por su salud. 
Un fuerte abrazo. 🙏🏻 ",30-09-2022,0.38139551877975464,0.0011569515336304903,0.0022105008829385042,0.5964224934577942,0.002667090855538845,0.001986284740269184,0.0012385038426145911,0.0023417663760483265,0.010580903850495815
1575510688180703233,FicoGutierrez,Cali despierta… ,29-09-2022,0.006134310271590948,0.013646415434777737,0.049779001623392105,0.08353963494300842,0.06268912553787231,0.2913932204246521,0.08755543828010559,0.24581141769886017,0.1594514548778534
1575322144736698368,FicoGutierrez,Así vamos. Terrible ,29-09-2022,0.0003004800237249583,0.8385397791862488,0.02811005339026451,0.0003845860483124852,0.00045220923493616283,0.10996878892183304,0.014371615834534168,0.005139939021319151,0.0027324967086315155
1575135042103287812,FicoGutierrez,"Renuncia masiva de Oficiales de la @PoliciaColombia .
Al mismo tiempo que desmantelan nuestra fuerza pública, le extienden la mano a los peores criminales.",28-09-2022,0.0011102380231022835,0.028550757095217705,0.00830325298011303,0.001048392616212368,0.0011522037675604224,0.050411321222782135,0.8611922860145569,0.038966141641139984,0.009265347383916378
1575115645800386561,FicoGutierrez,"Rechazo total al #Racismo venga de donde venga. 
Mi solidaridad con la Vicepresidenta @FranciaMarquezM .",28-09-2022,0.006562839262187481,0.02589435502886772,0.010551178827881813,0.19509635865688324,0.023144900798797607,0.04508011043071747,0.1459677666425705,0.07717107236385345,0.4705314636230469
1574900358081650689,FicoGutierrez,"@andresaguirrem @HPTU Nos es para menos Dr Andrés. 
Nos harás mucha falta a todos.",27-09-2022,0.0065480382181704044,0.13716034591197968,0.040689125657081604,0.10984767973423004,0.023799240589141846,0.06962588429450989,0.04452798143029213,0.37838682532310486,0.1894148588180542
