id,user,text,date,bueno,malo,grosero,amable,cortés,descortés,agresivo,pasivo,neutral,match
1531239855375753216,sergio_fajardo,"No sé que tan valiosa sea mi voz en esta etapa. He hablado con Rodolfo en el pasado, nos conocemos. Anoche me llamó y dijo que quería hablar conmigo. Del lado de Petro nadie. Pero tenemos que aterrizar con calma y sabiduría. Yo quiero aportar. @6AMCaracol",2022-05-30,0.0101058473810553,0.0058250902220606,0.0247568227350711,0.0623695440590381,0.0217003971338272,0.2218488752841949,0.0400503575801849,0.456948846578598,0.1563942730426788,"['Rodolfo', 'Petro']"
1531239686177443841,sergio_fajardo,"Colombia cambió, no el cambio que representamos nosotros y debemos ver el cambio que ahora lideran Petro y Rodolfo. Tienen una responsabilidad inmensa. Quiero aportar, defendiendo los principios, la decencia y la decencia.",2022-05-30,0.020060745999217,0.0167214591056108,0.0383526198565959,0.191597580909729,0.0307939816266298,0.0755161941051483,0.0214705094695091,0.1355796605348587,0.4699072539806366,"['Petro', 'Rodolfo']"
1530870332470579207,sergio_fajardo,@HoracioJSerpa @agaviriau @LuisGMurillo @CristoBustos @GustavoMoreno__ @JovenesHoracio @juanmanuelgalan @compromisociu @FajardoEsCambio @CoaliEsperanza Gracias por tus palabras y sobre todo por tu apoyo coherente durante todo este tiempo. Esa coherencia y compromiso es la decencia que Colombia necesita. 💚💪,2022-05-29,0.0103675303980708,0.0009700302616693,0.0083546787500381,0.794880211353302,0.0030690582934767,0.0289035476744174,0.0014882764080539,0.1053874790668487,0.0465790592133998,['Gustavo']
1530868983523684354,sergio_fajardo,"@Danisandovalp @socifono Daniel, el voto consciente jamás será perder el voto. En segunda vuelta le ganamos a Petro!",2022-05-29,0.1592211723327636,0.0009550619288347,0.0053860233165323,0.2259742170572281,0.0034592947922647,0.399672120809555,0.0110753066837787,0.0042190211825072,0.190037801861763,['Petro']
1530367643261206529,sergio_fajardo,"He presentado pruebas de las falsedades de Petro. Dijo que mentí sobre su oferta de subsidios a madres cabeza de familia. Acá lo dice su folleto, página 12. ¡No más cuentas con cuentos! #DebateFinal #DeFrenteConFajardo ",2022-05-28,0.0954321101307869,0.0247784964740276,0.0072684371843934,0.0098359948024153,0.0265094302594661,0.3495861291885376,0.1177014932036399,0.0777381211519241,0.291149765253067,['Petro']
1530167510091411456,sergio_fajardo,"Ayer me encontré con un equipo de @petrogustavo entregando volantes, lo recibí y llegué a la casa a revisarlo. Su programa es irrealizable.#FajardoEnBlu",2022-05-27,0.0003289656306151,0.5293415188789368,0.0139646474272012,0.0018615294247865,0.0038015011232346,0.3231411576271057,0.0434331037104129,0.0644023194909095,0.0197253134101629,['petrogustavo']
1530161754956779520,sergio_fajardo,#AlAire Cesar Gaviria se tomó fotos con todos y terminó abrazado con Fico. ¿Creen que por esa foto la campaña de él se disparó? Para nada. Los electores son libres y nadie es dueño de su opinión y de sus voto. #FajardoEnBlu,2022-05-27,0.0003810191410593,0.0134786358103156,0.0585236810147762,0.0158218629658222,0.0076851001940667,0.4193078279495239,0.1182927340269088,0.2199720293283462,0.1465371400117874,['Fico']
1529981906678435854,sergio_fajardo,Jorge Robledo es un señor de la política y lo público: hace honor a la palabra dignidad. Entiende la palabra respeto y reconoce las diferencias. Argumenta con quien piensa diferente. Nunca es tarde para que aprendas @petrogustavo ,2022-05-27,0.0267028305679559,0.0008160259458236,0.0026535014621913,0.8282665014266968,0.0232954304665327,0.0047573219053447,0.0040856217965483,0.042440615594387,0.0669822543859481,['petrogustavo']
1529818888493584385,sergio_fajardo,"En esta campaña vimos a Petro y a Fico luchando por recibir el apoyo de César Gaviria. Siempre hemos dicho que de la forma como se hace campaña se gobierna, y nosotros llegamos sin ataduras ni obligaciones a gobernar. Esa es una diferencia sustancial con los otros candidatos. ",2022-05-26,0.0164688806980848,0.0046876557171344,0.0119643723592162,0.0157084111124277,0.0169133394956588,0.0261746775358915,0.0099898735061287,0.7409290075302124,0.1571637690067291,"['Petro', 'Fico']"
1529442135610736641,sergio_fajardo,"Mi proyecto de vida no es derrotar a Petro o Uribe, estoy aquí por sueños, ideales y principios, porque quiero transformar a Colombia. Invito a las personas a darme la oportunidad, a votar por mí en esta primera vuelta porque daremos la sorpresa. @lafm ",2022-05-25,0.0080695934593677,0.002574153477326,0.0076325805857777,0.1206777095794677,0.0032793986611068,0.0480384118854999,0.0099303927272558,0.2017691135406494,0.5980286598205566,['Petro']
1529279128293322752,sergio_fajardo,"Para quienes pedían video, aquí está: solo seis propuestas de Petro se vuelan el presupuesto en casi 65 billones de pesos. ¿De dónde va a salir esa plata? #ElDebateDefinitivo ",2022-05-25,0.0439461022615432,0.008341827429831,0.0149297295138239,0.0321582145988941,0.0363238006830215,0.3644548952579498,0.0270901881158351,0.3624315857887268,0.1103236004710197,['Petro']
1529122467561844736,sergio_fajardo,"A Federico Gutiérrez le he dicho que no he mandado a Ariel Ávila a hacer campaña contra él. No tengo nadie que diga: ""necesitamos el 'antiFico' aquí o la guerra sucia allá"". Ariel tiene cuestionamientos que son válidos y que cualquier ciudadano se preguntaría. @CaracolRadio",2022-05-24,0.0021401941776275,0.0005121915019117,0.0011831205338239,0.0165705308318138,0.0011902551632374,0.0047935615293681,0.003506351262331,0.323180615901947,0.6469231843948364,"['Federico', 'Fico']"
1529062924878327809,sergio_fajardo,"1. En el debate de semana del 14 de marzo, @petrogustavo dijiste que el bono pensional de medio salario mínimo para 3 millones de personas costaba 18 billones de pesos (1h 58 min)
",2022-05-24,0.0121877202764153,0.0139620015397667,0.0210426021367311,0.0184431262314319,0.0743626803159713,0.2558492720127105,0.0286402273923158,0.4897636473178863,0.0857486948370933,['petrogustavo']
1529062923330633728,sergio_fajardo,.@petrogustavo son tus matemáticas las que no funcionan. Has sido tú quién ha señalado el costo de varias de las propuestas que citamos ayer. No más mentiras grandilocuentes. Acá el detalle de las cuentas que no te cuadran. Abro hilo 🧵 : ,2022-05-24,0.0189462434500455,0.0521755255758762,0.1146182641386985,0.0299646481871604,0.0177597235888242,0.1991757601499557,0.2320306748151779,0.2514022588729858,0.0839269086718559,['petrogustavo']
1528935614086881280,sergio_fajardo,Solo seis programas de Petro se vuelan el presupuesto en casi 65 billones. Los colombianos no aguantan más promesas vacías. La frustración lleva a la explosión. #ElDebateDefinitivo ,2022-05-24,0.0040513761341571,0.4224021434783935,0.0508029423654079,0.0067175347357988,0.008311815559864,0.1096104010939598,0.1999675929546356,0.1536781638860702,0.0444580353796482,['Petro']
1528911922552258560,sergio_fajardo,"Nuestra propuesta pensional,  diseñada por José Antonio Ocampo, (al que Petro quería como ministro de Hacienda), permite financiar un ingreso digno de 500 mil pesos para todos los adultos mayores de 65 años en Colombia que hoy no tienen pensión. #ElDebateDefinitivo ",2022-05-24,0.0254356004297733,0.003630518913269,0.0100071169435977,0.1027215495705604,0.0258821528404951,0.0238962713629007,0.0176650453358888,0.1941921561956405,0.5965695381164551,['Petro']
1528904340450295811,sergio_fajardo,"Tengo desconfianza absoluta del Registrador, y hace parte de la desconfianza en las instituciones que este Gobierno genera, pero el llamado de Petro de un supuesto golpe de Estado es otra cortina de humo para llamar la atención a pocos días de las elecciones. #ElDebateDefinitivo ",2022-05-24,0.0024555809795856,0.0164645910263061,0.0253156293183565,0.0042898212559521,0.0038706604391336,0.310322642326355,0.4578474164009094,0.0962748602032661,0.0831587985157966,['Petro']
1528712840143675393,sergio_fajardo,"Creo que la Registraduría ha hecho un pésimo trabajo, lo cual ha generado mucha desconfianza, pero no me voy a sentar con Petro para servirle de acólito en su nueva cortina de humo a seis días de las elecciones. @NoticiasCaracol ",2022-05-23,0.0002238725719507,0.5526258945465088,0.0091296415776014,0.001053073676303,0.0003373682557139,0.152968481183052,0.1779879331588745,0.0819251760840416,0.0237485077232122,['Petro']
1528351894170742786,sergio_fajardo,"@AquinoTicias1 A ambos nos han hecho campaña sucia, pero también Gustavo ha buscado engañar al electorado diciendo que nos vamos a unir. Saludos.",2022-05-22,0.0017237430438399,0.1240791529417038,0.0424732230603694,0.1909637302160263,0.0103507107123732,0.2961613833904266,0.2558020651340484,0.0516156926751136,0.0268302541226148,['Gustavo']
1527062752946102273,sergio_fajardo,"Este es el #TodoVale de @petrogustavo y su campaña @PactoCol.

Es claro que nos separan las formas de hacer política y pedimos que retiren estas imágenes que han decidido promocionar para confundir al electorado.

¡Vamos hasta el final! ",2022-05-18,0.030769120901823,0.0112615656107664,0.0094276005402207,0.2060329169034958,0.0085097840055823,0.405449241399765,0.2450068444013595,0.0327787175774574,0.0507641546428203,['petrogustavo']
1526916287586308097,sergio_fajardo,"Hemos superado todo tipo de obstáculos y seguimos firmes. Los principios, los ideales y la convicción, como siempre, nos mueven. Dientes apretados y a pedalear sin descanso. En primera derrotamos a Fico. Hoy en Buenaventura. Cero nervios ",2022-05-18,0.4852268099784851,0.0011574279051274,0.0226463787257671,0.0823422819375991,0.005580804310739,0.019555939361453,0.0284312330186367,0.1249070614576339,0.2301520556211471,['Fico']
1526594044645605376,sergio_fajardo,"¿Conocen algún proyecto de transformación que @FicoGutierrez lideró en Medellín? Nosotros cambiamos el rumbo de la ciudad, mejoramos la seguridad, le apostamos a la cultura y a la educación. Planteamos desde la experiencia, no desde el deseo. #VanessaFajardoEs resultados.",2022-05-17,0.2792312204837799,0.0035722586326301,0.0163516793400049,0.1302876025438308,0.0129851317033171,0.0797791481018066,0.0040913256816565,0.2095553278923034,0.2641463279724121,['Fico']
1526205662966980609,sergio_fajardo,"Pido a las autoridades proteger la vida de los candidatos y candidatas. Toda amenaza tiene que ser tomada en serio, no podemos aceptar que panfletos con intimidaciones a políticos, líderes sociales y periodistas sean normalizadas. Mi solidaridad con @FicoGutierrez y su equipo. ",2022-05-16,0.0013649363536387,0.1297000050544738,0.0148325618356466,0.0065678898245096,0.0028472528792917,0.0314774848520755,0.7909888625144958,0.0128408381715416,0.0093801999464631,['Fico']
1525541831433502721,sergio_fajardo,"Federico: nuestra campaña no incita a la violencia, ni a la intolerancia. Acá no hay mandaderos, bodegueros ni hay personas que insultan a los demás. Eso sí, cualquier ciudadano tiene derecho a preguntar sobre algunos de tus aliados que son condenados por corrupción. ",2022-05-14,0.0002432183682685,0.0002722496574278,0.001952527090907,0.2402259260416031,0.000689962238539,0.002869370393455,0.0009552274714224,0.1212536767125129,0.6315378546714783,['Federico']
1525308408122974208,sergio_fajardo,"@tocampogav @Lindauer1991 @ingrodolfohdez Que no nos echen más ese cuento! En 2022 el voto útil es votar bien, a conciencia, por propuestas y no por encuestas.",2022-05-14,0.0003411264915484,0.0404707193374633,0.2287063002586364,0.0014532206114381,0.0028518068138509,0.2559196054935455,0.2699214816093445,0.1806067824363708,0.0197289679199457,['ingrodolfohdez']
1522615196304486403,sergio_fajardo,"La insensibilidad con las víctimas es inaceptable en la política, en los medios de comunicación y en cualquier escenario. Mi solidaridad con @ingrodolfohdez y su familia.",2022-06-05,0.0011162846349179,0.9606521129608154,0.0012345924042165,0.0041811661794781,0.0014515740331262,0.002707106526941,0.0006701398524455,0.0075014494359493,0.0204856414347887,['ingrodolfohdez']
1522009848220692481,sergio_fajardo,@LeGoBo_ @WRadioColombia @petrogustavo 🤪,2022-05-05,0.0034225531853735,0.0130461817607283,0.0654194802045822,0.012250130996108,0.0366178266704082,0.2848431468009949,0.1512233465909958,0.3523983955383301,0.080778881907463,['petrogustavo']
1521540774143438849,sergio_fajardo,"Hay partidos políticos que han estado en el poder desde siempre y son los mismos que hoy se representan en Duque, Uribe y Fico. Esos partidos políticos son responsables de la Colombia que hoy tenemos y por eso los vamos a cambiar. #EafitAlÁgora #DebatesEE @EAFIT ",2022-03-05,0.0308006200939416,0.0175541453063488,0.0311133321374654,0.0289558637887239,0.0089536812156438,0.0959112644195556,0.0596032366156578,0.4828228950500488,0.244284987449646,['Fico']
1521281537735643143,sergio_fajardo,En Colombia no nos podemos dar el lujo de dudar o deslegitimar una amenaza de muerte. Se deben tramitar estas denuncias con todo el rigor. Mi solidaridad con @petrogustavo.,2022-03-05,0.0019903497304767,0.0180416535586118,0.0106165530160069,0.0156141053885221,0.0135468579828739,0.0704187750816345,0.8500242233276367,0.0073983129113912,0.0123491492122411,['petrogustavo']
1519785148392390658,sergio_fajardo,.@ingrodolfohdez ,2022-04-28,0.0077878031879663,0.0296669173985719,0.035743735730648,0.0931770876049995,0.035837285220623,0.1690717190504074,0.0195768754929304,0.2606473267078399,0.348491221666336,['ingrodolfohdez']
1519007971451314176,sergio_fajardo,"Soy AntiFico y soy AntiPetro, en el sentido de que no estoy de acuerdo con ellos. Ninguno de los dos le convienen a Colombia. #SigueLaW @WRadioColombia ",2022-04-26,0.0050449697300791,0.0199687201529741,0.0161409266293048,0.0070632915012538,0.0070284637622535,0.2858820855617523,0.0191203150898218,0.3459789454936981,0.2937722504138946,"['Fico', 'Petro']"
1519006303749877760,sergio_fajardo,Federico Gutiérrez no está preparado para gobernar a Colombia y recibe apoyos de todos los sectores políticos que han sido más de lo mismo. Esa expresión de la política la vamos a derrotar en primera vuelta. #SigueLaW @WRadioColombia,2022-04-26,0.004616152960807,0.0521421954035759,0.0226891431957483,0.00141120061744,0.0043413010425865,0.7569446563720703,0.1140728816390037,0.0220721047371625,0.0217103194445371,['Federico']
1517633529873641472,sergio_fajardo,"Petro ha sido uno de mis más fuertes contradictores y he sido blanco de sus ataques, pero las palabras del Gr. Zapateiro son inaceptables. No solo se normalizó la participación en política de funcionarios del Gobierno, sino que se politizaron las FFAA. ¡Ese no es el camino!",2022-04-22,0.0001734432444209,0.719116747379303,0.0046055293641984,0.0003522011393215,0.0023945397697389,0.1695186644792556,0.0933182910084724,0.0052164858207106,0.0053041689097881,['Petro']
1517589757030801416,sergio_fajardo,"Con @MJDuzan hablamos #AFondo sobre por qué represento el cambio que Colombia quiere y necesita; también de por qué considero que @FicoGutierrez no está listo para dirigir un país que necesita experiencia, decencia y coherencia. Les invito a escuchar:  ",2022-04-22,0.0267286635935306,0.022226782515645,0.022973533719778,0.1493408679962158,0.048610582947731,0.1199589371681213,0.0321328341960907,0.3442205190658569,0.2338072955608368,['Fico']
1517557689567617024,sergio_fajardo,"Luego del panel en Asofondos le cumplí la cita a @lamayaquehabla, una joven de 25 años que busca construir una Santa Marta mejor, como ella misma dice. La política es un ejercicio de contrastes y la mía es claramente una propuesta de cambio diferente a la de Federico Gutiérrez. ",2022-04-22,0.0004442635399755,0.0001469665730837,0.0004565839190036,0.0004559787630569,0.0003509819507598,0.9926024675369264,0.0005580257275141,0.0009986871154978,0.0039860410615801,['Federico']
1516905227651276800,sergio_fajardo,"¿Dónde irá a dar su rueda de prensa Federico Gutiérrez para criticar la reunión de Álex Char, de su campaña, con Luis Alfredo Ramos, a quien hoy la Corte Suprema de Justicia le confirma su condena por parapolítica? Estaré atento.

",2022-04-20,0.0006558909080922,0.0009841913124546,0.0016291277715936,0.0007108945865184,0.9536729454994202,0.0203629396855831,0.0059077986516058,0.0111418655142188,0.0049343672581017,['Federico']
1516825920862134280,sergio_fajardo,"Lo de Piedad Córdoba se sabía desde hace varios meses y Gustavo Petro decidió mantenerla en la lista cerrada del Pacto Histórico al Senado. No es la primera vez que Petro se demora en rechazar apoyos polémicos, como bien lo deben recordar Iván y Samuel Moreno.",2022-04-20,0.0124917067587375,0.0030702739022672,0.0130797568708658,0.0538204684853553,0.0049679242074489,0.1080861166119575,0.1038870811462402,0.6473897695541382,0.0532069057226181,"['Gustavo', 'Petro', 'Petro']"
1516470697509498881,sergio_fajardo,"Nosotros vamos a atacar la corrupción de frente, no vamos a ceder ni a pactar con corruptos. Ojalá @FicoGutierrez, en vez de limitarse a hacer populismo punitivo, empiece por rechazar a los clanes corruptos que hoy lo apoyan.",2022-04-19,0.0042320722714066,0.0091973142698407,0.0119812758639454,0.0390194840729236,0.0116760376840829,0.1019792482256889,0.3591625094413757,0.161648154258728,0.3011038601398468,['Fico']
1516470695437508617,sergio_fajardo,"En esta columna, Yesid Reyes reflexiona sobre las propuestas de política criminal de los candidatos, a partir del oscuro episodio de la Picota. Hablemos de ideas concretas para acabar la corrupción: que @petrogustavo arranque por responder los interrogantes que aún existen.",2022-04-19,0.0259882695972919,0.1147658675909042,0.0579870641231536,0.0334497019648551,0.0646615400910377,0.2160065770149231,0.1354406774044037,0.2047152519226074,0.1469851285219192,['petrogustavo']
1516422035450310671,sergio_fajardo,@gfpardo @sandia2816 @FicoGutierrez Hola Germán!  aquí puede encontrar todo nuestro programa. Saludos!,2022-04-19,0.0070322765968739,0.0041364314965903,0.0084447404369711,0.5247260332107544,0.0077781663276255,0.1177670732140541,0.0115836346521973,0.184207409620285,0.1343242228031158,['Fico']
1516416410179837967,sergio_fajardo,"Otro expresidente para la colección de Federico. Más de lo mismo, cada vez más lejos del cambio. ",2022-04-19,0.0024853744544088,0.0273162126541137,0.0472301840782165,0.0039243740029633,0.0101387230679392,0.5352836847305298,0.2418179661035537,0.0646173581480979,0.0671861320734024,['Federico']
1516375889579327489,sergio_fajardo,"@petrogustavo Gustavo hay que calmarse y cuidar las palabras. Ese lenguaje es muy peligroso, genera violencia.",2022-04-19,0.000291309232125,0.0733174532651901,0.0076161669567227,0.0045753321610391,0.0002328336704522,0.0482251271605491,0.7996563911437988,0.0562074407935142,0.0098779955878853,"['petrogustavo', 'Gustavo']"
1516193083834175490,sergio_fajardo,"Fico va a la Picota a hacer un anuncio mediático pero no es capaz de renunciar a los apoyos de los políticos cuestionados que lo acompañan, y Petro tiene que firmar en una notaría para decir que va a cumplir su palabra de que no va a expropiar a nadie en Colombia. Patético. 🧵👇🏽 ",2022-04-18,0.0002871611213777,0.545831024646759,0.0368555039167404,0.0002813128230627,0.0004220667178742,0.2514055967330932,0.134374588727951,0.0296022519469261,0.0009405190357938,"['Fico', 'Petro']"
1515687790679412742,sergio_fajardo,"Tienes razón, querida Cecilia. Por eso ante la confusión creada en este lamentable episodio hay preguntas para @petrogustavo que aún no tienen respuesta: ",2022-04-17,0.0002292935096193,0.9797309637069702,0.0010975168552249,0.000558073807042,0.0002598516584839,0.0147229703143239,0.0009899984579533,0.0019178106449544,0.0004935152246616,['petrogustavo']
1515498909250080770,sergio_fajardo,"Muy selectiva tu memoria, Gustavo. Muchas veces no solo no me has apoyado, sino que has liderado los ataques, aún ante mis explicaciones claras. Las tuyas, en cambio, siguen sin ser satisfactorias: existen aún preguntas sin respuesta. Y no, la corrupción no admite perdón social.  ",2022-04-17,0.0022877478040754,0.0051364838145673,0.0191141888499259,0.004091237206012,0.0013512768782675,0.0742331594228744,0.5302322506904602,0.3567795753479004,0.00677409209311,['Gustavo']
1514962877081432064,sergio_fajardo,@jobtips_ @petrogustavo @FicoGutierrez Hicimos la tarea y contestamos. Muchas gracias @jobtips_ por la oportunidad. Les comparto el hilo: ,2022-04-15,0.0128579242154955,0.0024667805992066,0.0068105370737612,0.3549535572528839,0.01347825396806,0.0583414286375045,0.0048565925098955,0.4973112046718597,0.0489238277077674,"['petrogustavo', 'Fico']"
1511375759860023311,sergio_fajardo,"Duque haciéndole campaña a Petro: la respuesta a una mala idea no puede ser otra mala idea. Esta foto sienta una mal precedente, las pensiones de los colombianos no deben responder a los intereses del gobernante de turno sino, únicamente, a criterios técnicos. (1/4) 🧵 ",2022-05-04,0.0002343204396311,0.7697460055351257,0.0065988395363092,0.0003146674716845,0.0001526151900179,0.1239825561642646,0.0903624519705772,0.0075568510219454,0.0010517053306102,['Petro']
1510673865403424777,sergio_fajardo,"Yo soy liberal y creo en las ideas liberales, pero el Partido Liberal no tiene ningún tipo de identidad si hoy César Gaviria se sienta a hablar con Petro o con Fico. Esa no es la política que nosotros representamos. @losdanieles",2022-03-04,0.0046606743708252,0.0029732841067016,0.0141549473628401,0.0065231337212026,0.0012662028893828,0.0823564976453781,0.0115226320922374,0.1201063245534896,0.7564363479614258,"['Petro', 'Fico']"
1510667382439968769,sergio_fajardo,"Representamos un proyecto político que apoya la paz, enfrenta la corrupción y rompe la polarización. Somos los que podemos transformar al país con cultura, educación y conocimiento. Vamos a poner en el centro a las mujeres y el medio ambiente. Somos diferentes a Petro y a Fico.",2022-03-04,0.0053222505375742,0.0022474960424005,0.0186899807304143,0.0425314009189605,0.0098528387024998,0.0231843404471874,0.0048878812231123,0.1249042600393295,0.7683795094490051,"['Petro', 'Fico']"
1508844203052261385,sergio_fajardo,Coincidimos con @ingrodolfohdez en que la lucha contra la corrupción es el principal problema que tiene Colombia. Nos sentamos a discutir sobre esta preocupación y cómo sacar a los corruptos del poder. Seguiremos conversando. ,2022-03-29,0.0073497397825121,0.0118515687063336,0.0442328937351703,0.0159794110804796,0.005038883537054,0.1021625250577926,0.0106929056346416,0.0308483969420194,0.771843671798706,['ingrodolfohdez']
1508477727594135563,sergio_fajardo,La metamorfosis de Isabel Zuleta y el todo vale de Petro ,2022-03-28,0.0033215307630598,0.0021460275165736,0.0254259407520294,0.0875383466482162,0.0411734916269779,0.5544812679290771,0.0227226950228214,0.1632061302661895,0.0999845340847969,['Petro']
1506964901272641543,sergio_fajardo,"Es sencillo: Si quiere que gane Petro, vote por Fico. Si quiere derrotar a Petro, entonces vote por Fajardo. @lafm",2022-03-24,0.0410254523158073,0.0008145509054884,0.0057831495068967,0.0401267707347869,0.2424054443836212,0.0099836410954594,0.0011591551592573,0.5276122689247131,0.1310895234346389,"['Petro', 'Fico', 'Petro']"
1506959911728594953,sergio_fajardo,"Decir que Fico representa el uribismo y a Duque no es atacarlo con mentiras. Es decir las cosas como son. Tengo más experiencia, una propuesta de gobierno seria y representamos un cambio sin continuismo, sin pactos con politiqueros. @lafm",2022-03-24,0.0020420746877789,0.0002407170977676,0.0009233690216206,0.439944177865982,0.0012909189099445,0.00419148709625,0.0009640313219279,0.058993924409151,0.4914093017578125,['Fico']
1506753908881899528,sergio_fajardo,"Nos quieren hacer creer que esto es entre Petro y Fico. ¡Están equivocados! Somos la alternativa del cambio con ilusión, con educación, empleos, seguridad. Lejos del todo vale y las alianzas con los mismos de siempre. Arrancó la remontada, acompáñanos.  ",2022-03-23,0.0065393503755331,0.4942575097084045,0.0072699040174484,0.0100590027868747,0.0008224949706345,0.1117305904626846,0.1420603841543197,0.0192441940307617,0.2080165594816208,"['Petro', 'Fico']"
1506730500097982474,sergio_fajardo,"A Petro hay que ganarle, pero sin reelegir a Duque y al uribismo. ",2022-03-23,0.0008121216087602,0.0011572501389309,0.0029881231021136,0.1197140216827392,0.0065481220372021,0.0420348234474659,0.032096654176712,0.0810724571347236,0.7135764360427856,['Petro']
1506072277032615945,sergio_fajardo,"He oído chistes malos y el de Fico de que soy vocero de Petro. Tal vez se lo pasaron por su celular durante el debate, pero realmente el chiste es muy malo. No soy vocero de nadie y voy a derrotar a Petro en 2da vuelta. Fico crece porque viene con esteroides del Gobierno y el CD. ",2022-03-22,0.0005306949024088,0.6591207981109619,0.048490285873413,0.0011703841155394,0.0003114137798547,0.1610220372676849,0.0610780902206897,0.0187722239643335,0.049504105001688,"['Fico', 'Petro', 'Petro', 'Fico']"
1506006119851954179,sergio_fajardo,"Gustavo: este es precisamente el momento en el que hay que debatir. Estamos en un punto crítico para Colombia y ahora, más que nunca, tenemos que exigir garantías y transparencia en el proceso electoral. ",2022-03-21,0.042848452925682,0.0305113270878791,0.0842812061309814,0.1398225724697113,0.0563584826886653,0.3307880461215973,0.0691630765795707,0.1126992926001548,0.1335276216268539,['Gustavo']
